Categ,dbID,siteID,SiteName,SubTitle,Lat,Lon,Desc,Sview,Sviewlat,Sviewlong,Heading,Zoom,Pitch,top,mapzoom,sponsor,ImageN,Image1,Image2,Image3,Image4
3,391,S73,Crimean Cannon,,43.662031,-79.391783,"The Crimean War between Britain, France, the Ottomans  and Russia lasted from 1853 to 1856 and was famous for the battle of Balak Lava (October 1854), the heroic work of the nurse Florence Nightingale and the prolonged siege from 1854 to 1855 of the city of Sevastopol the capital of the Crimea. Queen Victoria sent a pair of cannon seized at Sevastopol to many important cities in the Empire and Toronto's can be found at the west entrance to Queen's Park. Metal from Sevastopol cannons has traditionally been used in the making of the Victoria Cross, Britain's highest award for gallantry.",y,43.661779,-79.391716,345.69,0,-3.62,n,16,,2,sitePictures/S73a.jpg,sitePictures/S73b.jpg,sitePictures/S73c.jpg,sitePictures/S73d.jpg
3,392,S74,The Light of Ages,Gibraltar Point Lighthouse,43.613252,-79.38475,Gibraltar Point Lighthouse built in 1806 on Toronto Islands is the oldest stone building in Toronto. It is made of limestone from Queenston and refurbished in 1832 with limestone from Kingston (E41).,y,NA,NA,320.11,1,-6.88,n,17,,1,sitePictures/S74a.jpg,sitePictures/S74b.jpg,sitePictures/S74c.jpg,sitePictures/S74d.jpg
3,393,S75,Gooderham and Worts Distillery,,43.65073,-79.35977,This famous distillery was built in 1870 is made of limestone shipped in from Kingston (Site E41). In the 1920's it was the largest producer of whisky and spirits in Canada taking advantage of prohibition in the US.,y,NA,NA,159.89,0,-8.02,n,16,,2,sitePictures/S75a.jpg,sitePictures/S75b.jpg,sitePictures/S75c.jpg,sitePictures/S75d.jpg
3,394,S76,Re-inventing the Canadian Shield,The Graphic Arts Building and the Group of Seven,43.650906,-79.382447,"Until 1900, the Canadian Shield was a place to avoid; full of rocks, impossible to farm. As Canada's urban areas grew quickly, the painters of the Group of Seven refashioned the image of the Shield for city dwellers as a place for recreation and solitude. Many of the members of the Group, most notably Tom Thompson, were employed by an advertising company called 'The Grip' housed in the Graphic Arts Building built in 1912 on Adelaide Street in Toronto. It is located on 73 Richmond Street West. ",y,NA,NA,127.37,0,-29.9,n,17,,1,sitePictures/S76a.jpg,sitePictures/S76b.jpg,sitePictures/S76c.jpg,sitePictures/S76d.jpg
3,395,S77,Hamilton Museum of Steam and Technology,,43.256456,-79.771943,"Today we take clean drinking water for granted but in the 1850's 1 out of every 40 Hamiltonians were dying of cholera from contaminated drinking water. A new clean water supply was needed for the growing city and the solution was to pump water from Lake Ontario. The new pump house with a 45 m high chimney was designed by Thomas Keefer and opened in 1860 driven by two enormous 70 ton Woolf Compound steam engines. These ran until 1910 when electric pumps were installed but remained on stand-by service until 1938. Reconditioned in the 1970's, the pump house was opened as a museum in 1983 and is the last surviving example of a mid-19th century waterworks in North America.  The massive building is constructed of two rock types both found locally along the Niagara Escarpment: Eramosa Dolostone, and grey-coloured Whirlpool. You can find the Museum on 900 Woodward Avenue.",y,43.25649,-79.772898,84.89,0,-15.73,n,16,,2,sitePictures/S77a.jpg,sitePictures/S77b.jpg,sitePictures/S77c.jpg,sitePictures/S77d.jpg
3,396,S78,Hart House,University of Toronto,43.66375,-79.394444,"Financed by Vincent Massey at a total cost of $2 million a very large sum in the early twentieth century the Gothic design is intended to convey the authority and monumental solidity of European cathedrals. It is used as student centre with a famous theatre and debating club.  Soldiers' Tower, completed in 1924, reminds us of the contribution made by University of Toronto students, staff and faculty who made the ultimate sacrifice in two World Wars. The cannons are from the French fortress of Louisbourg on Cape Breton Island, Nova Scotia, taken by the British in 1758; they were last fired in 1929 as a prank by engineering students.",y,43.663592,-79.394135,286.36,0,-12.82,n,16,b,3,sitePictures/S78a.jpg,sitePictures/S78b.jpg,sitePictures/S78c.jpg,sitePictures/S78d.jpg
5,397,S79,The Limestone Hockey Player,Ryerson University,43.658003,-79.378809,"The expression 'hands like stones' is often used in ice hockey for unskilled players. The player carved in 1962 out of Queenston Limestone quarried from the Niagara Escarpment decorating the southeastern entrance to the Quadrangle at Ryerson University certainly has hands of stone. Fittingly, it occurs two blocks away from Maple Leaf Gardens the former home of Toronto's NHL team.",y,NA,NA,357.6,2,-23.33,n,16,,2,sitePictures/S79a.jpg,sitePictures/S79b.jpg,sitePictures/S79c.jpg,sitePictures/S79d.jpg
1,326,S8,Cathedral Bluffs,,43.702389,-79.23882,"At Cathedral Bluffs, just west of Brimley Road marina, the tall impressive cliffs are cut by deep gullies leaving ""spires"". Here the cliffs are made up almost entirely of the Sunnybrook Formation, which blankets the Scarborough Formation and represents a dramatic change in water depth. Look for the well-developed bedding in the upper cliffs. Prominent joints are present so be very careful of the large blocks that often fall from the cliff.",n,NA,NA,NA,NA,NA,y,16,,1,sitePictures/S8a.jpg,sitePictures/S8b.jpg,sitePictures/S8c.jpg,sitePictures/S8d.jpg
3,398,S80,McMaster Hall,,43.668182,-79.396372,This impressive building at 273 Bloor Street West was constructed in 1881 to house McMaster College (the precursor to McMaster University in Hamilton established in 1930). It is built of red and grey colored Whirlpool Sandstone from the base of the Niagara Escarpment at Forks of the Credit (Site S51). Today it is the home of the Royal Conservatory of Music.,y,NA,NA,161.51,0,-17.78,n,16,b,2,sitePictures/S80a.jpg,sitePictures/S80b.jpg,sitePictures/S80c.jpg,sitePictures/S80d.jpg
3,399,S81,The New Face of Education,Toronto Normal and Model School at Ryerson University,43.658052,-79.379077,"The quadrangle at Ryerson University just east of Yonge Street, Toronto contains a striking façade of the original building that housed the first school for the formal training of school teachers in Ontario under the leadership of Egerton Ryerson. A 'normal' school is meant to train teachers to teach students towards the social 'norm'.",y,43.657954,-79.379013,351.56,0,-16.99,n,16,,2,sitePictures/S81a.jpg,sitePictures/S81b.jpg,sitePictures/S81c.jpg,sitePictures/S81d.jpg
3,400,S82,Queen's Park,,43.6621784,-79.3914991,"Ontario's Legislative Building (aka 'the Pink Palace') is an iron-framed building clad in 'Credit Valley Red' Sandstone of the Silurian Whirlpool Formation cut from former quarries at the Forks of the Credit near the base of the Niagara Escarpment. It was completed in 1893 (with several modifications since) and houses the Provincial Legislature. Given the closure of the quarries that cut this distinctively hued sandstone, the northern part of the building added in 1909 was made out of Sackville Sandstone from New Brunswick which has a noticeably different deeper red coloration. The building is noted for its many ornate decorations reflecting the ease at which the Whirlpool could be carved; it was also used to great effect elsewhere in downtown Toronto in the construction of Old City Hall, at Victoria College (Site S88) and McMaster Hall (Site S80).",y,43.661861,-79.39151,352.76,0,-23.76,n,16,,3,sitePictures/S82a.jpg,sitePictures/S82b.jpg,sitePictures/S82c.jpg,sitePictures/S82d.jpg
3,401,S83,Royal Magnetic and Meteorological Observatory,,43.663139,-79.394993,This was built of Kingston Limestone (Site E41) in 1855 near Convocation Hall on the campus of the University of Toronto but was moved in 1907 to its present location near Hart House (Site S79). It is associated with the astronomer John Henry Lefroy who in the 1840 helped establish the position of the north magnetic pole in northern Canada. This famous building now houses the administration for the Students' Council.,y,NA,NA,82.13,0,0,n,16,b,2,sitePictures/S83a.jpg,sitePictures/S83b.jpg,sitePictures/S83c.jpg,sitePictures/S83d.jpg
5,402,S84,Spanish Quartzite at Queen's Park,,43.661965,-79.392834,"Gandesa in eastern Spain was the site of the 1938 Spanish Civil War battle between the fascist nationalist forces of General Franco and Republican forces which included the International Brigade drawn from volunteers from the UK, Canada and the USA. A block of pink Gandesa Quartzite on the northwestern corner of Queen's Park in Toronto commemorates the contributions of Canadian volunteers in the battle.  ",y,NA,NA,211.34,0,-1.65,n,16,,2,sitePictures/S84a.jpg,sitePictures/S84b.jpg,sitePictures/S84c.jpg,sitePictures/S84d.jpg
3,403,S85,The Griffin,,43.662159,-79.391601,"The griffin is a mythical winged creature with an eagle-like beak and body like that of a lion, and has long been used as a symbol of vigilance and protection. It is derived from the Middle East (from Ancient Persia) where there are stories of such creatures with nests made of gold guarding the rocks and minerals of their territory. Consequently it is widely used on buildings as a symbolic safeguard of its contents and inhabitants. It is common on many old Toronto buildings most notably on the southern face of Queen's Park carved in Credit Valley Red Sandstone (Site S51).",y,NA,NA,330.47,2,-18.61,n,16,,2,sitePictures/S85a.jpg,sitePictures/S85b.jpg,sitePictures/S85c.jpg,sitePictures/S85d.jpg
3,404,S86,Toronto Stock Exchange,,43.647834,-79.379911,Though made out of Indiana Limestone (which superficially resembles Ontario's Queenston Limestone) the friezes on the exterior of the classic Art Deco building finished in 1924 are of some note and amusement.  Carved by Charles Comfort they depict the principal resources of Canada including a banker with his hand seemingly in the pocket of a miner.  It was the first air-conditioned building in Canada. It is located on 234 Bay Street.,y,43.647914,-79.379942,275.73,0,-38.08,n,16,,2,sitePictures/S86a.jpg,sitePictures/S86b.jpg,sitePictures/S86c.jpg,sitePictures/S86d.jpg
3,405,S87,University College,University of Toronto,43.662598,-79.395404,"Built in 1856-9 to house the University of Toronto this impressive building said to be of Romanesque design, is made predominantly of Ohio Sandstone from the USA with pale-colored Whirlpool Sandstone of Silurian age quarried from the base of the Niagara Escarpment  near Forks of the Credit (See Site S51) and sandstone from Ohio. Note the highly decorated Norman Arch above the main entranceway.",y,43.661065,-79.394878,336.91,0,-5.27,n,17,b,3,sitePictures/S87a.jpg,sitePictures/S87b.jpg,sitePictures/S87c.jpg,sitePictures/S87d.jpg
3,406,S88,Victoria College,University of Toronto,43.666944,-79.391944,"Victoria College was formerly based in Cobourg, Ontario before moving to the University of Toronto in 1892. The centerpiece of the Victoria College on the northeast side of Queen's Park Crescent in Toronto is a resplendent building in the Romanesque style made of red colored 'Credit Valley Red' (Site S51) of Silurian age from the base of the Niagara Escarpment though Triassic Sandstone ('brownstone' ) was also used. The Credit Valley Sandstone is relatively soft and was much favored for carving by stone masons.  It is no longer obtainable and the Sackville Sandstone from New Brunswick has been used for repairs.",y,43.667518,-79.392183,154.25,0,0,n,16,b,2,sitePictures/S88a.jpg,sitePictures/S88b.jpg,sitePictures/S88c.jpg,sitePictures/S88d.jpg
3,407,S89,W.A. Parks,,43.667463,-79.393911,No reference to building stones in Ontario would be complete without reference to W.A. Parks whose work is commemorated by a plaque outside the front entrance to the Royal Ontario Museum (Site S65). He identified the many rock types across the province that could be used for construction.,y,NA,NA,264.6,0,-6.45,n,16,,1,sitePictures/S89a.jpg,sitePictures/S89b.jpg,sitePictures/S89c.jpg,sitePictures/S89d.jpg
1,327,S9,Hi-Point,,43.715907,-79.22514,"Walk or drive eastward to the car park on the far eastern side of the marina. Here is the highest point along the bluffs.  It also has the most complete sediment record. Above the grey Sunnybrook deposit are younger lake sediments (Thorncliffe Formation) that also contain layers of mud with ice-rafted debris. The deep cold lake persisted until about 25,000 years ago when the main ice sheet thickened and advanced over the Toronto area, covering southern Ontario and much of the northern United States some 20,000 years ago.  ",n,NA,NA,NA,NA,NA,y,16,,NA,sitePictures/S9a.jpg,sitePictures/S9b.jpg,sitePictures/S9c.jpg,sitePictures/S9d.jpg
